id,name,rating,review_count,price,categories,address,city,state,zip_code,latitude,longitude,url,hours,fetched_city,fetched_category
XxmY1SPmuRdbXUp9g7oLRw,The Cantinita,3.4,7,,"Seafood, Mexican, Cocktail Bars",4416 Briarwood Ave,Midland,TX,79707,32.03212472013116,-102.14822053940246,https://www.yelp.com/biz/the-cantinita-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 09:00-00:00 | Tuesday: 09:00-00:00 | Wednesday: 09:00-00:00 | Thursday: 09:00-02:00 | Friday: 09:00-02:00 | Saturday: 09:00-02:00 | Sunday: 09:00-22:00,"Midland, TX",bars
KMOhm9vwE1OOvSzXwc1L9A,Walk-On's Sports Bistreaux - Midland,3.4,82,,"American, Cajun/Creole, Sports Bars",4605 Whitman Dr,Midland,TX,79705,32.0370401,-102.1215143,https://www.yelp.com/biz/walk-ons-sports-bistreaux-midland-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-23:00 | Tuesday: 11:00-23:00 | Wednesday: 11:00-23:00 | Thursday: 11:00-23:00 | Friday: 11:00-00:00 | Saturday: 11:00-00:00 | Sunday: 11:00-23:00,"Midland, TX",bars
UUu-1YI9pbTwjHBrfC705Q,The Public House,3.4,10,,"Pubs, Breakfast & Brunch, Whiskey Bars",3200 Mockingbird Ln,Midland,TX,79705,32.04996453165539,-102.1339958094841,https://www.yelp.com/biz/the-public-house-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-00:00 | Tuesday: 11:00-00:00 | Wednesday: 11:00-00:00 | Thursday: 11:00-02:00 | Friday: 11:00-02:00 | Saturday: 11:00-02:00 | Sunday: 11:00-00:00,"Midland, TX",bars
oXVpa3OqRuyIQn4710lrLQ,The Basement At opal’s,3.3,6,,"Cocktail Bars, Tapas/Small Plates, Wine Bars",223 W Wall St,Midland,TX,79701,31.997218,-102.076543,https://www.yelp.com/biz/the-basement-at-opal-s-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: Closed | Tuesday: 16:30-21:30 | Wednesday: 16:30-21:30 | Thursday: 16:30-21:30 | Friday: 16:30-21:30 | Saturday: 17:30-21:30 | Sunday: Closed,"Midland, TX",bars
KfLpT-fuFL7q1Nz2tG7uUw,Pi Social,3.3,103,,"Pizza, Cocktail Bars",203 W Wall St,Midland,TX,79701,31.99719,-102.07612,https://www.yelp.com/biz/pi-social-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-22:00 | Tuesday: 11:00-22:00 | Wednesday: 11:00-22:00 | Thursday: 11:00-23:00 | Friday: 11:00-00:00 | Saturday: 11:00-00:00 | Sunday: Closed,"Midland, TX",bars
OUg5GNEdsrA481X8Tcy8LA,Charlas Restaurante & Bar,3.3,22,$$,"Mexican, Bars",3330 W Illinois Ave,Midland,TX,79703,31.9913,-102.11845,https://www.yelp.com/biz/charlas-restaurante-and-bar-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-22:00 | Tuesday: 11:00-22:00 | Wednesday: 11:00-22:00 | Thursday: 11:00-22:00 | Friday: 11:00-22:00 | Saturday: 11:00-22:00 | Sunday: 11:00-15:00,"Midland, TX",bars
cq1HDUsl-CTKm89ydvqp0A,Torino's Pizza Bar,3.3,67,$$,"Sports Bars, Pizza",3303 N Midkiff Rd,Midland,TX,79705,32.02082,-102.12606,https://www.yelp.com/biz/torinos-pizza-bar-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-02:00 | Tuesday: 11:00-02:00 | Wednesday: 11:00-02:00 | Thursday: 11:00-02:00 | Friday: 11:00-02:00 | Saturday: 10:00-02:00 | Sunday: 10:00-02:00,"Midland, TX",bars
YxECpBRWtgKoLKteRvKk_Q,Hangar Lounge,4.0,2,,Lounges,10000 Liberator Rd,Midland,TX,79706,31.927149601699472,-102.21197500220796,https://www.yelp.com/biz/hangar-lounge-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Hours not available,"Midland, TX",bars
rWgoPMXTEILUWYB5zVV_8A,Chuy's,3.2,67,,"Bars, Tex-Mex, Mexican",4609 Loop 250 Frontage Rd,Midland,TX,79707,32.02511,-102.1472967,https://www.yelp.com/biz/chuys-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-22:00 | Tuesday: 11:00-22:00 | Wednesday: 11:00-22:00 | Thursday: 11:00-22:00 | Friday: 11:00-23:00 | Saturday: 11:00-23:00 | Sunday: 11:00-22:00,"Midland, TX",bars
nR4v-JirDhHLQR0cWttp7A,Fast Freddy's,3.2,9,$,"Pool Halls, Bars",4310 W Illinois Ave,Midland,TX,79703,31.989413,-102.130697,https://www.yelp.com/biz/fast-freddys-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 12:00-02:00 | Tuesday: 12:00-02:00 | Wednesday: 12:00-02:00 | Thursday: 12:00-02:00 | Friday: 12:00-02:00 | Saturday: 12:00-02:00 | Sunday: 12:00-02:00,"Midland, TX",bars
wnA0MrEkNTr7hx7dSL_1AQ,Triple Threat Sports Bar & Grill,3.2,50,$$,"American, Sports Bars",12 Meta Dr,Midland,TX,79701,31.99422,-102.10096,https://www.yelp.com/biz/triple-threat-sports-bar-and-grill-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-00:00 | Tuesday: 11:00-00:00 | Wednesday: 11:00-00:00 | Thursday: 11:00-00:00 | Friday: 11:00-01:00 | Saturday: 11:00-01:00 | Sunday: 11:00-00:00,"Midland, TX",bars
0KMB_tzj9dtRaJOjGGH4Xg,Fair to Midland,3.2,51,,"Bars, Venues & Event Spaces, American",1115 Tradewinds Blvd,Midland,TX,79706,31.9910235,-102.1585363,https://www.yelp.com/biz/fair-to-midland-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 14:00-02:00 | Tuesday: 14:00-02:00 | Wednesday: 14:00-02:00 | Thursday: 14:00-02:00 | Friday: 11:00-02:00 | Saturday: 11:00-02:00 | Sunday: 11:00-02:00,"Midland, TX",bars
hBcO5bSBtzElmPFNMlpsTg,Macarena's Delicious Mexican Dishes & Bar,3.2,33,,"Mexican, Bars",4411 W Illinois Ave,Midland,TX,79703,31.987113035418435,-102.13432851160854,https://www.yelp.com/biz/macarenas-delicious-mexican-dishes-and-bar-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-23:00 | Tuesday: 11:00-23:00 | Wednesday: 11:00-23:00 | Thursday: 11:00-00:00 | Friday: 11:00-00:00 | Saturday: 11:00-00:00 | Sunday: 11:00-23:00,"Midland, TX",bars
QaLtyXqI57a7QJgP8nBy2g,Walk-On's Sports Bistreaux - Odessa Restaurant,3.0,91,$$,"Cajun/Creole, Sports Bars, American",7280 E Highway 191,Odessa,TX,79765,31.9116887,-102.2968814,https://www.yelp.com/biz/walk-ons-sports-bistreaux-odessa-3?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-23:00 | Tuesday: 11:00-23:00 | Wednesday: 11:00-23:00 | Thursday: 11:00-23:00 | Friday: 11:00-00:00 | Saturday: 11:00-00:00 | Sunday: 11:00-23:00,"Midland, TX",bars
aycmJPYvXTcQvh_R5LbbxQ,Leesco's,4.0,1,,"Hot Dogs, Beer Bar, Cocktail Bars",303 W Wall St,Midland,TX,79701,31.99683130665413,-102.0772848,https://www.yelp.com/biz/leescos-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: Closed | Tuesday: 16:00-02:00 | Wednesday: 16:00-02:00 | Thursday: 16:00-02:00 | Friday: 16:00-02:00 | Saturday: 16:00-02:00 | Sunday: Closed,"Midland, TX",bars
4JQnIRD8XKy6ViM0FAfadw,Capricho’s Bar & Mexican Vibes,4.0,1,,"Mexican, Bars, Breakfast & Brunch",4306 W Loop 250 N,Midland,TX,79707,32.03095535435959,-102.14522022674616,https://www.yelp.com/biz/capricho-s-bar-and-mexican-vibes-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-23:00 | Tuesday: 11:00-23:00 | Wednesday: 11:00-23:00 | Thursday: 11:00-23:00 | Friday: 11:00-00:00 | Saturday: 11:00-00:00 | Sunday: 11:00-23:00,"Midland, TX",bars
uFEtyVU8YeEN_cnoJhhYjQ,Escape Lounge,3.0,5,,Lounges,3001 E Bus 20,Odessa,TX,79761,31.869611,-102.32087,https://www.yelp.com/biz/escape-lounge-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Hours not available,"Midland, TX",bars
aYsXcMzhDkn_bt5edYzQNw,TWIST - Restaurant & Bar,3.0,40,$$,"Bars, New American, Modern European",5518 Starboard Dr,Midland,TX,79706,31.9629535675049,-102.145652770996,https://www.yelp.com/biz/twist-restaurant-and-bar-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,"Monday: 06:00-10:00, 17:00-22:00 | Tuesday: 06:00-10:00, 17:00-22:00 | Wednesday: 06:00-10:00, 17:00-22:00 | Thursday: 06:00-10:00, 17:00-22:00 | Friday: 06:00-10:00, 17:00-22:00 | Saturday: 06:00-11:00, 17:00-22:00 | Sunday: 06:00-11:00, 17:00-22:00","Midland, TX",bars
nlYcFFTNJ2a5XZphi6uZoQ,La Bodega,2.9,117,$$,"Mexican, Bars",2700 N Big Spring St,Midland,TX,79705,32.0237819,-102.08161,https://www.yelp.com/biz/la-bodega-midland-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-21:00 | Tuesday: 11:00-21:00 | Wednesday: 11:00-21:00 | Thursday: 11:00-21:00 | Friday: 11:00-22:00 | Saturday: 11:00-22:00 | Sunday: 11:00-21:00,"Midland, TX",bars
LH5W9TvGFA9KvQ-WBQMMDw,Fuego West Texas,2.8,6,,"Tapas Bars, Cocktail Bars, Mexican",4101 Medical Park Dr,Odessa,TX,79765,31.918356,-102.286616,https://www.yelp.com/biz/fuego-west-texas-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-00:00 | Tuesday: 11:00-00:00 | Wednesday: 11:00-02:00 | Thursday: 11:00-02:00 | Friday: 11:00-02:00 | Saturday: 11:00-02:00 | Sunday: Closed,"Midland, TX",bars
N5hVHFWUtvyGeejtsCsagA,Images Lounge,3.3,3,,Lounges,3075 E Business 20,Odessa,TX,79761,31.87078732770009,-102.31802362850608,https://www.yelp.com/biz/images-lounge-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Hours not available,"Midland, TX",bars
lo2wQWFBJPW7C1IIRFuz1w,Champs Sports Grill and Bar,2.8,12,,"Beer Bar, Chicken Wings, Sports Bars",4610 N Garfield St,Midland,TX,79705,32.03885108446877,-102.11256620380188,https://www.yelp.com/biz/champs-sports-grill-and-bar-no-title?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-00:00 | Tuesday: 11:00-00:00 | Wednesday: 11:00-00:00 | Thursday: 11:00-00:00 | Friday: 11:00-02:00 | Saturday: 11:00-02:00 | Sunday: 11:00-00:00,"Midland, TX",bars
egZFfPbJGMK0K_z3iVjiww,Fuddruckers,2.8,56,$$,"American, Sports Bars",4511 N Midkiff Rd,Midland,TX,79705,32.03081287,-102.13039209,https://www.yelp.com/biz/fuddruckers-midland-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-21:00 | Tuesday: 11:00-21:00 | Wednesday: 11:00-21:00 | Thursday: 11:00-21:00 | Friday: 11:00-22:00 | Saturday: 11:00-22:00 | Sunday: 11:00-20:00,"Midland, TX",bars
G8zshRG7KYuQTTxGgh7hCA,Hot Shots,2.8,9,,Bars,615 W Wall St,Midland,TX,79701,31.9970512390137,-102.08122253418,https://www.yelp.com/biz/hot-shots-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: Closed | Tuesday: 18:00-02:00 | Wednesday: 18:00-02:00 | Thursday: 18:00-02:00 | Friday: 18:00-02:00 | Saturday: 19:00-02:00 | Sunday: Closed,"Midland, TX",bars
-aHZseD6KhhEhJ880PQmPA,Hopdoddy Burger Bar,2.7,22,,"Burgers, Salad, Beer Bar",7250  E Hwy 191,Odessa,TX,79765,31.90966746922006,-102.29857574958936,https://www.yelp.com/biz/hopdoddy-burger-bar-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-22:00 | Tuesday: 11:00-22:00 | Wednesday: 11:00-22:00 | Thursday: 11:00-22:00 | Friday: 11:00-23:00 | Saturday: 11:00-23:00 | Sunday: 11:00-22:00,"Midland, TX",bars
tCSUX0EGHa72XK_OOaPU6g,Bourbon Street,2.6,16,$$,Bars,120 North Main,Midland,TX,79701,31.9984045222676,-102.074194550514,https://www.yelp.com/biz/bourbon-street-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: Closed | Tuesday: 17:00-02:00 | Wednesday: 17:00-02:00 | Thursday: 17:00-02:00 | Friday: 17:00-02:00 | Saturday: 17:00-02:00 | Sunday: Closed,"Midland, TX",bars
57lEKS13Wi5yRnme_y_piA,Woody's Hideaway Midland,2.6,32,,"Sports Bars, American, Beer Bar",5701 Starboard Dr,Midland,TX,79706,31.960064095057746,-102.14696485589606,https://www.yelp.com/biz/woodys-hideaway-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-02:00 | Tuesday: 11:00-02:00 | Wednesday: 11:00-02:00 | Thursday: 11:00-02:00 | Friday: 11:00-02:00 | Saturday: 11:00-02:00 | Sunday: 11:00-02:00,"Midland, TX",bars
0ZFVVvf1etaW1DSM5C9t7w,Chito's,2.5,109,$$,"Mexican, Sports Bars",4400 N Midland Dr,Midland,TX,79707,32.029069,-102.143378,https://www.yelp.com/biz/chitos-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-22:00 | Tuesday: 11:00-22:00 | Wednesday: 11:00-22:00 | Thursday: 11:00-23:00 | Friday: 10:00-22:00 | Saturday: 10:00-22:00 | Sunday: 10:00-22:00,"Midland, TX",bars
KUyG8qGvIE9VRJdrkue5Kg,Rockin' Rodeo,2.3,15,$,"Bars, Dance Clubs, Music Venues",4400 N Big Spring St,Midland,TX,79705,32.040333,-102.085103,https://www.yelp.com/biz/rockin-rodeo-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: Closed | Tuesday: 20:00-02:00 | Wednesday: Closed | Thursday: 20:00-02:00 | Friday: 20:00-02:00 | Saturday: 20:00-02:00 | Sunday: Closed,"Midland, TX",bars
HWe9YxK5rpqxufviPiA0Xw,The Angry Armadillo,3.0,1,,"Bars, American",3704 W Wall St,Midland,TX,79703,31.979836571683848,-102.11338409746104,https://www.yelp.com/biz/the-angry-armadillo-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 12:00-02:00 | Tuesday: 12:00-02:00 | Wednesday: 12:00-02:00 | Thursday: 12:00-02:00 | Friday: 12:00-02:00 | Saturday: 12:00-02:00 | Sunday: 12:00-02:00,"Midland, TX",bars
WVqXYhpwaX-4ZmV0dc9lwQ,Little Woodrow's Midland,2.0,106,$$,"American, Sports Bars, Beer Bar",3415 N Loop 250 W,Midland,TX,79705,32.0150865,-102.1594751,https://www.yelp.com/biz/little-woodrows-midland-midland-5?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-02:00 | Tuesday: 11:00-02:00 | Wednesday: 11:00-02:00 | Thursday: 11:00-02:00 | Friday: 11:00-02:00 | Saturday: 11:00-02:00 | Sunday: 11:00-02:00,"Midland, TX",bars
M04WC6xaLvsGBhrmVOiUVA,La Santa Sports Bar & Lounge,1.9,14,,"Sports Bars, Lounges",12504 TX-191,Frontage,TX,79707,31.9529573,-102.2666045,https://www.yelp.com/biz/la-santa-sports-bar-and-lounge-frontage?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-00:00 | Tuesday: 11:00-00:00 | Wednesday: 11:00-00:00 | Thursday: 11:00-01:00 | Friday: 11:00-02:00 | Saturday: 11:00-02:00 | Sunday: 11:00-01:00,"Midland, TX",bars
uk-DiKS0VeJHSzaAQS7Qhg,Hooters,1.9,101,$$,"Sports Bars, American, Chicken Wings",2660 John Ben Shepperd Pkwy,Odessa,TX,79761,31.87925,-102.32845,https://www.yelp.com/biz/hooters-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-00:00 | Tuesday: 11:00-00:00 | Wednesday: 11:00-00:00 | Thursday: 11:00-00:00 | Friday: 11:00-01:00 | Saturday: 11:00-01:00 | Sunday: 11:00-23:00,"Midland, TX",bars
ttPF9Ui-r76Aj_QVamS9hA,Smoker's Oasis,2.3,3,,"Tobacco Shops, Vape Shops, Cigar Bars",312 N Midland Dr,Midland,TX,79703,31.9899831987697,-102.13236851216,https://www.yelp.com/biz/smokers-oasis-midland-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 07:00-23:00 | Tuesday: 07:00-23:00 | Wednesday: 07:00-23:00 | Thursday: 07:00-23:00 | Friday: 07:00-00:00 | Saturday: 07:00-00:00 | Sunday: 08:00-23:00,"Midland, TX",bars
KM35atFa9tg4C3AkWc33SQ,Sky Lounge,2.3,3,$$,Cocktail Bars,117 W Wall St,Midland,TX,79701,31.9969692,-102.0752335,https://www.yelp.com/biz/sky-lounge-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 16:00-22:00 | Tuesday: 16:00-22:00 | Wednesday: 16:00-22:00 | Thursday: 16:00-22:00 | Friday: 16:00-22:00 | Saturday: 16:00-22:00 | Sunday: Closed,"Midland, TX",bars
uWlYkUY5_XywEjcRmcfzwA,Chili's,1.7,148,$$,"Bars, Tex-Mex, American",2100 Loop 250 Frontage Rd,Midland,TX,79705,31.9865218,-102.0927264,https://www.yelp.com/biz/chilis-midland-4?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-22:00 | Tuesday: 11:00-22:00 | Wednesday: 11:00-22:00 | Thursday: 11:00-22:00 | Friday: 11:00-23:00 | Saturday: 11:00-23:00 | Sunday: 11:00-22:00,"Midland, TX",bars
9cDc4up__A3V2PMBTNOOOQ,Buffalo Wild Wings,1.7,214,$$,"Chicken Wings, Sports Bars, American",5107 W Wadley,Midland,TX,79707,32.0118741985377,-102.153595983982,https://www.yelp.com/biz/buffalo-wild-wings-midland-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-02:00 | Tuesday: 11:00-02:00 | Wednesday: 11:00-02:00 | Thursday: 11:00-02:00 | Friday: 11:00-02:00 | Saturday: 11:00-02:00 | Sunday: 11:00-02:00,"Midland, TX",bars
gOX9NVwQ6cw4kWlOIdPGpw,Pepper's Bar,1.5,6,$$,Bars,9506 La Force Blvd,Midland,TX,79706,31.9374267758722,-102.207825221121,https://www.yelp.com/biz/peppers-bar-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 05:00-20:00 | Tuesday: 05:00-20:00 | Wednesday: 05:00-20:00 | Thursday: 05:00-20:00 | Friday: 05:00-20:00 | Saturday: 05:00-20:00 | Sunday: 05:00-20:00,"Midland, TX",bars
HDIDJHkYfibbcMtSRNotVQ,The Reserve,2.0,3,,Cocktail Bars,117 W Wall St,Midland,TX,79701,31.9969692,-102.0752335,https://www.yelp.com/biz/the-reserve-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 16:00-02:00 | Tuesday: 16:00-02:00 | Wednesday: 16:00-02:00 | Thursday: 16:00-02:00 | Friday: 16:00-02:00 | Saturday: 16:00-02:00 | Sunday: 16:00-00:00,"Midland, TX",bars
7ZbwmEklvVF-aWPWBpwllQ,OCHO 80,2.0,2,,"Seafood, Mexican, Cocktail Bars",3100 W Wall St,Midland,TX,79701,31.98587245310816,-102.10728184488116,https://www.yelp.com/biz/ocho-80-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-23:00 | Tuesday: 11:00-23:00 | Wednesday: 11:00-23:00 | Thursday: 11:00-23:00 | Friday: 11:00-00:00 | Saturday: 11:00-00:00 | Sunday: 11:00-23:00,"Midland, TX",bars
EjwvQ6ZITQKT2t0QPWOMdA,Atrium Lounge,2.0,1,,Lounges,3904 W Wall St,Midland,TX,79703,31.97609,-102.11759,https://www.yelp.com/biz/atrium-lounge-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 15:00-02:00 | Tuesday: 15:00-02:00 | Wednesday: 15:00-02:00 | Thursday: 15:00-02:00 | Friday: 15:00-02:00 | Saturday: 15:00-02:00 | Sunday: 15:00-02:00,"Midland, TX",bars
-3cpY3ArsqRuyQqjZOQNCA,Ojos Locos,1.0,4,,"Tacos, Sports Bars",5105 E 42nd St,Odessa,TX,79762,31.894804,-102.330624,https://www.yelp.com/biz/ojos-locos-odessa-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-00:00 | Tuesday: 11:00-00:00 | Wednesday: 11:00-00:00 | Thursday: 11:00-02:00 | Friday: 11:00-02:00 | Saturday: 11:00-02:00 | Sunday: 11:00-00:00,"Midland, TX",bars
_9TkM8YiBc7IP3RI20GF8Q,The Boardroom,1.0,3,,Lounges,3303 N Midkiff Rd,Midland,TX,79705,32.0208206,-102.1260605,https://www.yelp.com/biz/the-boardroom-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Hours not available,"Midland, TX",bars
N8iatvUGvT6YaoOWpd6INg,Cervecería 19,1.0,1,,"Bars, Tacos, Chicken Wings",1004 S Midkiff Rd,Midland,TX,79701,31.978092909759688,-102.111918947693,https://www.yelp.com/biz/cervecer%C3%ADa-19-midland-3?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 17:00-00:00 | Tuesday: 17:00-00:00 | Wednesday: 17:00-00:00 | Thursday: 11:00-23:00 | Friday: 11:00-23:00 | Saturday: 11:00-23:00 | Sunday: 11:00-23:00,"Midland, TX",bars
jFtYYO9DneuFn4-LL1cPJA,The Yard,0.0,0,,Bars,10213 E Hwy 80,Midland,TX,79706,32.074290460171284,-101.92376839191576,https://www.yelp.com/biz/the-yard-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: Closed | Tuesday: Closed | Wednesday: 18:00-02:00 | Thursday: 18:00-02:00 | Friday: 18:00-02:00 | Saturday: 18:00-02:00 | Sunday: Closed,"Midland, TX",bars
