id,name,rating,review_count,price,categories,address,city,state,zip_code,latitude,longitude,url,hours,fetched_city,fetched_category,bayes_score,popularity,rank_score
7ko7jbLA37-R9uXZ2MOlzQ,Pizza Hut,1.0,4,$,"Pizza, Chicken Wings, Fast Food",2260 Linda Ave,Odessa,TX,79763.0,31.853326,-102.409118,https://www.yelp.com/biz/pizza-hut-odessa-9?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:00-00:00 | Tuesday: 10:00-01:00 | Wednesday: 10:00-00:00 | Thursday: 10:00-00:00 | Friday: 10:00-01:00 | Saturday: 10:00-01:00 | Sunday: 10:00-00:00,"Odessa, TX",pizza,2.1442572366165447,1.6094379124341003,2.661914570209821
kbD4IIqUh0uhfJlZdMLanA,MrBeast Burger,1.0,4,,"Food Delivery Services, Burgers",4306 Loop 250 Frontage Rd,Midland,TX,79707.0,32.030874,-102.145256,https://www.yelp.com/biz/mrbeast-burger-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-21:00 | Tuesday: 11:00-21:00 | Wednesday: 11:00-21:00 | Thursday: 11:00-21:00 | Friday: 11:00-22:00 | Saturday: 11:00-22:00 | Sunday: 11:00-21:00,"Midland, TX",burgers,2.1442572366165447,1.6094379124341003,2.661914570209821
uNSC-XoKnJaMAFVzUcSfhw,Taco Bell,1.3,13,$,"Fast Food, Mexican",1713 N. County Road W.,Odessa,TX,79763.0,31.85402,-102.39393351659028,https://www.yelp.com/biz/taco-bell-odessa-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 00:00-00:00 | Tuesday: 00:00-00:00 | Wednesday: 00:00-00:00 | Thursday: 00:00-00:00 | Friday: 00:00-00:00 | Saturday: 00:00-00:00 | Sunday: 00:00-00:00,"Odessa, TX",mexican,1.8981681931723564,2.639057329615259,2.6495743956274653
yK1FWmiliswcT9grNW4vzg,Church's Chicken,1.0,5,,"Fast Food, Chicken Wings",620 N Dixie Blvd,Odessa,TX,79761.0,31.85558,-102.35849,https://www.yelp.com/biz/churchs-chicken-odessa-4?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:30-22:00 | Tuesday: 10:30-22:00 | Wednesday: 10:30-22:00 | Thursday: 10:30-22:00 | Friday: 10:30-22:00 | Saturday: 10:30-22:00 | Sunday: 10:30-22:00,"Odessa, TX",chicken_wings,2.080687390137848,1.791759469228055,2.639901090205283
UugArWLXDy0wtt74XPyRcg,Subway,1.0,5,,"Sandwiches, Fast Food",1105 Scr,Midland,TX,79706.0,32.01875229949209,-101.93598178456806,https://www.yelp.com/biz/subway-midland-46?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 08:00-21:30 | Tuesday: 08:00-21:30 | Wednesday: 08:00-21:30 | Thursday: 08:00-21:30 | Friday: 08:00-21:00 | Saturday: 09:00-21:00 | Sunday: 09:00-21:00,"Midland, TX",sandwiches,2.080687390137848,1.791759469228055,2.639901090205283
1V85cyECDdQ6pxi8AYKQAg,Gerardo's Casita Restaurant,1.0,1,,Mexican,2975 John Ben Shpprd Pkwy,Odessa,TX,79762.0,31.88371,-102.33186,https://www.yelp.com/biz/gerardos-casita-restaurant-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Hours not available,"Odessa, TX",mexican,2.389455215891519,0.6931471805599453,2.6378918377869387
7VKKiV3LWW635sWOkFB-kg,Carnitas El Peque,1.0,1,,Mexican,3601 W 8th St,Odessa,TX,79763.0,31.835769840664565,-102.40895870771186,https://www.yelp.com/biz/carnitas-el-peque-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:00-19:00 | Tuesday: 10:00-19:00 | Wednesday: 10:00-19:00 | Thursday: 10:00-19:00 | Friday: 10:00-19:00 | Saturday: 10:00-19:00 | Sunday: 10:00-19:00,"Odessa, TX",mexican,2.389455215891519,0.6931471805599453,2.6378918377869387
_SHhaKKVC9IzOqtwhudumg,Los Toxicos Cantina,1.0,1,,Mexican,902 N County Rd W,Odessa,TX,79763.0,31.84319,-102.389728,https://www.yelp.com/biz/los-toxicos-cantina-odessa-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-00:00 | Tuesday: 11:00-00:00 | Wednesday: 11:00-00:00 | Thursday: 11:00-02:00 | Friday: 11:00-02:00 | Saturday: 11:00-02:00 | Sunday: 11:00-02:00,"Odessa, TX",mexican,2.389455215891519,0.6931471805599453,2.6378918377869387
0O9t6QiNqAF9sQiH8_CCTQ,Stars Drive In,1.0,1,,"Burgers, Fast Food, Ice Cream & Frozen Yogurt",1015 East 8th Street,Odessa,TX,79761.0,31.85603,-102.36246,https://www.yelp.com/biz/stars-drive-in-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:00-23:15 | Tuesday: 10:00-23:15 | Wednesday: 10:00-23:15 | Thursday: 10:00-23:15 | Friday: 10:00-00:00 | Saturday: 10:00-00:00 | Sunday: 10:00-23:15,"Odessa, TX",burgers,2.389455215891519,0.6931471805599453,2.6378918377869387
PfRKMXd_UrwTUgvgWg52Iw,Bad Boyz BBQ,1.0,1,,"Barbeque, Sandwiches",7717 Andrews Hwy,Odessa,TX,79765.0,31.921885810617205,-102.39791539739988,https://www.yelp.com/biz/bad-boyz-bbq-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 12:30-15:30 | Tuesday: Closed | Wednesday: Closed | Thursday: Closed | Friday: Closed | Saturday: Closed | Sunday: 11:45-15:30,"Odessa, TX",bbq,2.389455215891519,0.6931471805599453,2.6378918377869387
Fnbc4JcyqvEOBQnEB0PWwg,Starbucks,1.0,1,,Coffee & Tea,8011 Texas 191,Odessa,TX,79765.0,31.9212,-102.29166,https://www.yelp.com/biz/starbucks-odessa-16?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 04:30-22:00 | Tuesday: 04:30-22:00 | Wednesday: 04:30-22:00 | Thursday: 04:30-22:00 | Friday: 04:30-22:00 | Saturday: 04:30-22:00 | Sunday: 04:30-22:00,"Odessa, TX",coffee,2.389455215891519,0.6931471805599453,2.6378918377869387
Q97PFTs8A2OTFYuHAwVQAA,Starbucks,1.0,1,,Coffee & Tea,1923 E 87th St,Odessa,TX,79765.0,31.94105,-102.37319,https://www.yelp.com/biz/starbucks-odessa-15?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 04:30-22:00 | Tuesday: 04:30-22:00 | Wednesday: 04:30-22:00 | Thursday: 04:30-22:00 | Friday: 04:30-22:00 | Saturday: 04:30-22:00 | Sunday: 04:30-22:00,"Odessa, TX",coffee,2.389455215891519,0.6931471805599453,2.6378918377869387
XMM92ilfJa-2_2rwypq96Q,La Michoacana Odessa,1.0,1,,Ice Cream & Frozen Yogurt,1027 Whitaker Ave,Odessa,TX,79763.0,31.84771,-102.38523,https://www.yelp.com/biz/la-michoacana-odessa-no-title?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Hours not available,"Odessa, TX",icecream,2.389455215891519,0.6931471805599453,2.6378918377869387
T3CtUeeFvcjfXxbvLDB6CA,Diamond Lils,1.0,1,,Pubs,2600 N Dal Paso St,Hobbs,NM,88240.0,32.7294845581055,-103.12735748291,https://www.yelp.com/biz/diamond-lils-hobbs?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 20:00-02:00 | Tuesday: 20:00-02:00 | Wednesday: 20:00-02:00 | Thursday: 20:00-02:00 | Friday: 20:00-02:00 | Saturday: 20:00-02:00 | Sunday: Closed,"Odessa, TX",pubs,2.389455215891519,0.6931471805599453,2.6378918377869387
wB_ihyod3wjtl0ySG_ucGg,The Agave Bar,1.0,1,,Lounges,4555 E University Blvd,Odessa,TX,79762.0,31.87984348026836,-102.33165960562668,https://www.yelp.com/biz/the-agave-bar-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: Closed | Tuesday: Closed | Wednesday: 16:00-01:00 | Thursday: 16:00-01:00 | Friday: 16:00-01:00 | Saturday: 16:00-01:00 | Sunday: 16:00-01:00,"Odessa, TX",bars,2.389455215891519,0.6931471805599453,2.6378918377869387
fj08KXL4iDng0yLrpEXQag,Martinez Bakery Express,1.0,1,,"Bakeries, Coffee & Tea, Tacos",1805 S County Rd 1105,Midland,TX,79706.0,32.0187885,-101.935743,https://www.yelp.com/biz/martinez-bakery-express-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:30-20:00 | Tuesday: 10:30-20:00 | Wednesday: 10:30-20:00 | Thursday: 10:30-20:00 | Friday: 10:30-20:00 | Saturday: Closed | Sunday: Closed,"Midland, TX",mexican,2.389455215891519,0.6931471805599453,2.6378918377869387
O0tRooTN-kk_QKcCt2iytg,The Pineapple Xpress,1.0,1,,"Food Trucks, Tacos, Seafood",307 W Dakota Ave,Midland,TX,79701.0,31.9875939058134,-102.07754330755,https://www.yelp.com/biz/the-pineapple-xpress-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 12:00-22:00 | Tuesday: 11:00-22:00 | Wednesday: 11:00-22:00 | Thursday: 11:00-23:00 | Friday: 11:00-00:00 | Saturday: 10:00-01:00 | Sunday: 12:00-22:00,"Midland, TX",mexican,2.389455215891519,0.6931471805599453,2.6378918377869387
N8iatvUGvT6YaoOWpd6INg,Cervecería 19,1.0,1,,"Bars, Tacos, Chicken Wings",1004 S Midkiff Rd,Midland,TX,79701.0,31.978092909759688,-102.111918947693,https://www.yelp.com/biz/cervecer%C3%ADa-19-midland-3?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 17:00-00:00 | Tuesday: 17:00-00:00 | Wednesday: 17:00-00:00 | Thursday: 11:00-23:00 | Friday: 11:00-23:00 | Saturday: 11:00-23:00 | Sunday: 11:00-23:00,"Midland, TX",mexican,2.389455215891519,0.6931471805599453,2.6378918377869387
zYyQY6WVUD2vNhWDYN8umQ,Burger King,1.0,1,,"Burgers, Fast Food",2701 S Rankin,Midland,TX,79706.0,31.971461,-102.072928,https://www.yelp.com/biz/burger-king-midland-9?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 06:00-23:00 | Tuesday: 06:00-23:00 | Wednesday: 06:00-23:00 | Thursday: 06:00-23:00 | Friday: 06:00-00:00 | Saturday: 06:00-00:00 | Sunday: 07:00-23:00,"Midland, TX",burgers,2.389455215891519,0.6931471805599453,2.6378918377869387
iTH5q6sv830AczdTL2LpNw,The Burger Den,1.0,1,,"Burgers, Food Delivery Services, American",3701 W Wall St,Midland,TX,79703.0,31.979208088533607,-102.11238350719212,https://www.yelp.com/biz/the-burger-den-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 00:00-00:00 | Tuesday: 00:00-00:00 | Wednesday: 00:00-00:00 | Thursday: 00:00-00:00 | Friday: 00:00-00:00 | Saturday: 00:00-00:00 | Sunday: 00:00-00:00,"Midland, TX",burgers,2.389455215891519,0.6931471805599453,2.6378918377869387
L79sIauHMpWxSKTAcFX6VA,TenderFix by Noah Schnapp,1.0,1,,"Food Delivery Services, Burgers, Sandwiches",,Midland,TX,79705.0,32.05113914318551,-102.05954635857672,https://www.yelp.com/biz/tenderfix-by-noah-schnapp-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 00:00-00:00 | Tuesday: 00:00-00:00 | Wednesday: 00:00-00:00 | Thursday: 00:00-00:00 | Friday: 00:00-00:00 | Saturday: 00:00-00:00 | Sunday: 00:00-00:00,"Midland, TX",burgers,2.389455215891519,0.6931471805599453,2.6378918377869387
EAoTe07D78ad4NVTOPzxpQ,Tall City Barbeque,1.0,1,,"Barbeque, Food Trucks",,Midland,TX,79701.0,31.992375,-102.081473,https://www.yelp.com/biz/tall-city-barbeque-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Hours not available,"Midland, TX",bbq,2.389455215891519,0.6931471805599453,2.6378918377869387
yTzKKIcSxugcQqzFYhN6cg,Basin Bayou,1.0,1,,"Caterers, Food Trucks, Seafood",,Midland,TX,79701.0,32.0023,-102.07978,https://www.yelp.com/biz/basin-bayou-midland-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,"Monday: Closed | Tuesday: 10:00-14:00, 17:00-22:00 | Wednesday: 10:00-14:00, 17:00-22:00 | Thursday: 10:00-14:00, 17:00-22:00 | Friday: 10:00-14:00, 17:00-22:00 | Saturday: 10:00-14:00, 17:00-00:00 | Sunday: 10:00-14:00, 17:00-21:00","Midland, TX",seafood,2.389455215891519,0.6931471805599453,2.6378918377869387
drwnQEucxzB94Ty-1HMhmw,Midland Filipino Bakery & Cafe,1.0,1,,"Food Trucks, Asian Fusion, Filipino",2326 W Lp N,Midland,TX,79705.0,32.03826,-102.11602,https://www.yelp.com/biz/midland-filipino-bakery-and-cafe-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 15:00-20:00 | Tuesday: 15:00-20:00 | Wednesday: 15:00-20:00 | Thursday: 15:00-20:00 | Friday: 11:30-19:00 | Saturday: 10:00-15:00 | Sunday: Closed,"Midland, TX",foodtrucks,2.389455215891519,0.6931471805599453,2.6378918377869387
CbA50XWzhyESR1K9GM4kLg,Church's Chicken,1.4,27,,"Fast Food, Chicken Wings",202 N Midkiff,Midland,TX,79701.0,31.99004,-102.11498,https://www.yelp.com/biz/churchs-chicken-midland-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:30-22:00 | Tuesday: 10:30-22:00 | Wednesday: 10:30-22:00 | Thursday: 10:30-22:00 | Friday: 10:30-22:00 | Saturday: 10:30-22:00 | Sunday: 10:30-22:00,"Midland, TX",chicken_wings,1.7563093255620315,3.332204510175204,2.634166603947117
HBuA1aaDb73-dbZ-SFWKQA,Sonic Drive-In,1.4,30,$,"Fast Food, Burgers, Ice Cream & Frozen Yogurt",4201 North Midland Dr,Midland,TX,79707.0,32.0259658069774,-102.14517161554954,https://www.yelp.com/biz/sonic-drive-in-midland-3?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 06:00-00:00 | Tuesday: 06:00-00:00 | Wednesday: 06:00-00:00 | Thursday: 06:00-00:00 | Friday: 06:00-00:00 | Saturday: 06:00-00:00 | Sunday: 06:00-00:00,"Midland, TX",burgers,1.731450535406541,3.4339872044851463,2.6233173829742937
bPWGWI-FtXaCj7nYZbB5Gw,Jack in the Box,1.4,49,$,"Fast Food, Burgers, Tacos",5205 W Wadley Ave,Midland,TX,79707.0,32.01216,-102.15512,https://www.yelp.com/biz/jack-in-the-box-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 00:00-00:00 | Tuesday: 00:00-00:00 | Wednesday: 00:00-00:00 | Thursday: 00:00-00:00 | Friday: 00:00-00:00 | Saturday: 00:00-00:00 | Sunday: 00:00-00:00,"Midland, TX",mexican,1.6298769842335685,3.912023005428146,2.5862944229845035
gcScAsdgHvbNcIEKS74VbQ,KFC,1.4,50,$,"Fast Food, Chicken Wings, Chicken Shop",1520 John Ben Shepperd Pkwy,Odessa,TX,79761.0,31.87738931386068,-102.32849685094357,https://www.yelp.com/biz/kfc-odessa-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:30-23:00 | Tuesday: 10:30-23:00 | Wednesday: 10:30-23:00 | Thursday: 10:30-23:00 | Friday: 10:30-23:00 | Saturday: 10:30-23:00 | Sunday: 10:30-23:00,"Odessa, TX",chicken_wings,1.626228143213988,3.9318256327243257,2.5853349679359545
s1iOGWHh0NSF-ZWHYl66xg,McDonald's,1.3,20,$,"Fast Food, Burgers, Coffee & Tea",5141 E 42nd St,Odessa,TX,79762.0,31.894879,-102.329021,https://www.yelp.com/biz/mcdonalds-odessa-3?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 00:00-00:00 | Tuesday: 00:00-00:00 | Wednesday: 00:00-00:00 | Thursday: 00:00-00:00 | Friday: 00:00-00:00 | Saturday: 00:00-00:00 | Sunday: 00:00-00:00,"Odessa, TX",burgers,1.7712840309842808,3.044522437723423,2.5801911273712057
xeABfJX-eHbYlJDEL81tKA,Taco Bell,1.4,63,$,"Fast Food, Mexican",1814 N. Midland Drive,Midland,TX,79707.0,32.00292301677755,-102.13684795941556,https://www.yelp.com/biz/taco-bell-midland-5?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 05:30-05:30 | Tuesday: 05:30-05:30 | Wednesday: 05:30-05:30 | Thursday: 05:30-05:30 | Friday: 05:30-05:30 | Saturday: 05:30-05:30 | Sunday: 05:30-05:30,"Midland, TX",mexican,1.5875312239800166,4.1588830833596715,2.5778847367373814
oIZfteWVvc9druovLZvFMA,Pizza Hut,1.0,9,,"Chicken Wings, Fast Food, Pizza",1101 E 87th St,Odessa,TX,79765.0,31.93796765269941,-102.38391288461447,https://www.yelp.com/biz/pizza-hut-odessa-12?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:00-23:00 | Tuesday: 10:00-00:00 | Wednesday: 10:00-23:00 | Thursday: 10:00-23:00 | Friday: 10:00-00:00 | Saturday: 10:00-00:00 | Sunday: 10:00-23:00,"Odessa, TX",pizza,1.8841987737491486,2.302585092994046,2.534977975050016
mTy6IRg1G8xf3EVVa3t9og,KFC,1.2,19,$,"Fast Food, Chicken Wings, Chicken Shop",1713 N County Rd W,Odessa,TX,79763.0,31.854003,-102.393992,https://www.yelp.com/biz/kfc-odessa-5?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:00-22:00 | Tuesday: 10:00-22:00 | Wednesday: 10:00-22:00 | Thursday: 10:00-22:00 | Friday: 10:00-22:00 | Saturday: 10:00-22:00 | Sunday: 10:00-22:00,"Odessa, TX",chicken_wings,1.7266366569525395,2.995732273553991,2.5025178306426534
JpcfOQpEphTJJ4xFQ866vw,Sonic Drive-In,1.3,35,$,"Fast Food, Burgers, Ice Cream & Frozen Yogurt",2636 John Ben Sheppard Pkwy,Odessa,TX,79761.0,31.878390642317957,-102.32864995399792,https://www.yelp.com/biz/sonic-drive-in-odessa-6?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 07:00-22:30 | Tuesday: 07:00-22:30 | Wednesday: 07:00-22:30 | Thursday: 07:00-22:30 | Friday: 07:00-23:30 | Saturday: 09:00-23:30 | Sunday: 09:00-22:30,"Odessa, TX",burgers,1.624007771301693,3.58351893845611,2.4969571620006206
RZyz-4gCUBNc4mu-3NzlVg,Panchitos Burritos,0.0,0,,"Breakfast & Brunch, Mexican",5987 W 42nd St,Odessa,TX,79764.0,31.867228265079216,-102.450594995114,https://www.yelp.com/biz/panchitos-burritos-odessa-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 05:00-13:30 | Tuesday: 05:00-13:30 | Wednesday: 05:00-13:30 | Thursday: 05:00-13:30 | Friday: 05:00-13:30 | Saturday: Closed | Sunday: Closed,"Odessa, TX",mexican,2.4963363863447126,0.0,2.4963363863447126
_cjAuRpmoDhzzi8SnYjzYA,JJ's Mexican,0.0,0,,Mexican,4000 North Grandview Ave,Odessa,TX,79762.0,31.887695,-102.350571,https://www.yelp.com/biz/jjs-mexican-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Hours not available,"Odessa, TX",mexican,2.4963363863447126,0.0,2.4963363863447126
-xMN8Vgb3o3T3rYIdufx_A,Limoncito,0.0,0,,Mexican,417 N Grant Ave,Odessa,TX,79761.0,31.84797,-102.36974,https://www.yelp.com/biz/limoncito-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-19:00 | Tuesday: 11:00-19:00 | Wednesday: 11:00-19:00 | Thursday: 11:00-19:00 | Friday: 11:00-19:00 | Saturday: 11:00-19:00 | Sunday: Closed,"Odessa, TX",mexican,2.4963363863447126,0.0,2.4963363863447126
SZpTwwD0yLQx0wWiavKhyA,Burritos El Primo,0.0,0,,Mexican,601 S Crane Ave,Odessa,TX,79763.0,31.83856,-102.37061,https://www.yelp.com/biz/burritos-el-primo-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Hours not available,"Odessa, TX",mexican,2.4963363863447126,0.0,2.4963363863447126
4CGlQMYmVMv-atROaOOLmA,El Torito Tacos,0.0,0,,"Mexican, Juice Bars & Smoothies, Breakfast & Brunch",1520 N Grant Ave,Odessa,TX,79761.0,31.858140467383578,-102.3761643288537,https://www.yelp.com/biz/el-torito-tacos-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 08:00-19:00 | Tuesday: 08:00-19:00 | Wednesday: 08:00-19:00 | Thursday: 08:00-19:00 | Friday: 08:00-19:00 | Saturday: 08:00-19:00 | Sunday: 08:00-16:00,"Odessa, TX",mexican,2.4963363863447126,0.0,2.4963363863447126
g_y4jgWnxK0POekbQQU-Gw,Emilio's Paleteria,0.0,0,,"Ice Cream & Frozen Yogurt, Mexican",1217 S Crane Ave,Odessa,TX,79763.0,31.8337,-102.36918,https://www.yelp.com/biz/emilios-paleteria-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 15:00-22:00 | Tuesday: 13:00-22:00 | Wednesday: 15:00-22:00 | Thursday: 13:00-22:00 | Friday: 13:00-22:00 | Saturday: 13:00-22:00 | Sunday: 13:00-22:00,"Odessa, TX",mexican,2.4963363863447126,0.0,2.4963363863447126
lLJxhe0A61jiwhvMBGUgcA,Flor’s Mexican Restaurant,0.0,0,,Mexican,601 S Crane Ave,Odessa,TX,79763.0,31.83856,-102.37061,https://www.yelp.com/biz/flor-s-mexican-restaurant-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 05:00-20:00 | Tuesday: 05:00-20:00 | Wednesday: 05:00-20:00 | Thursday: 05:00-20:00 | Friday: 05:00-20:00 | Saturday: 05:00-15:00 | Sunday: 05:00-15:00,"Odessa, TX",mexican,2.4963363863447126,0.0,2.4963363863447126
t4mMyLCsV7URj269NOVUdg,Montezuma,0.0,0,,"Beer Bar, Mexican, Cocktail Bars",3051 N Westgate Ave,Odessa,TX,79764.0,31.86044099999569,-102.440701,https://www.yelp.com/biz/montezuma-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-22:00 | Tuesday: Closed | Wednesday: 11:00-22:00 | Thursday: 11:00-22:00 | Friday: 11:00-22:00 | Saturday: 11:00-23:00 | Sunday: 11:00-22:00,"Odessa, TX",mexican,2.4963363863447126,0.0,2.4963363863447126
_qT5jRM5eAzk_r2Uq4ewMA,Tortas D'Charley,0.0,0,,Mexican,1401 E 2nd St,Odessa,TX,79761.0,31.85315,-102.35408,https://www.yelp.com/biz/tortas-d-charley-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Hours not available,"Odessa, TX",mexican,2.4963363863447126,0.0,2.4963363863447126
